ProccessID, countOfDetection, Time(ms)
1, 1, 39367  
1, 1, 35833  
1, 1, 41789  
1, 1, 37310  
1, 1, 36228  
1, 1, 40445  
1, 1, 49309  
1, 1, 50938  
1, 1, 45225  
1, 1, 28333  
1, 1, 38776  
1, 1, 39698  
1, 1, 38831  
1, 1, 36775  
1, 1, 41359  
1, 1, 40498  
1, 1, 40890  
1, 1, 39078  
1, 1, 40149  
1, 1, 49779  
1, 1, 40315  
1, 1, 34940  
1, 1, 28101  
1, 1, 35297  
1, 1, 35007  
1, 1, 40068  
1, 1, 44035  
1, 1, 46299  
1, 1, 46195  
1, 1, 42226  
1, 1, 55271  
1, 1, 44874  
1, 1, 45142  
1, 1, 45868  
1, 1, 29148  
1, 1, 38211  
1, 1, 38909  
1, 1, 42707  
1, 1, 34985  
1, 1, 38614  
1, 1, 42510  
1, 1, 53249  
1, 1, 35691  
1, 1, 40085  
1, 1, 37850  
1, 1, 40482  
1, 1, 38332  
1, 1, 40731  
1, 1, 33557  
1, 1, 39956  
1, 1, 37161  
1, 1, 39490  
1, 1, 44840  
1, 1, 46466  
1, 1, 41490  
1, 1, 37439  
1, 1, 39828  
1, 1, 29019  
1, 1, 35175  
1, 1, 41203  
1, 1, 36145  
1, 1, 43207  
1, 1, 35691  
1, 1, 42324  
1, 1, 47506  
1, 1, 43419  
1, 1, 35494  
1, 1, 39255  
1, 1, 43186  
1, 1, 42048  
1, 1, 39461  
1, 1, 34371  
1, 1, 38012  
1, 1, 39098  
1, 1, 39448  
1, 1, 29501  
1, 1, 47723  
1, 1, 37858  
1, 1, 38264  
1, 1, 37386  
1, 1, 41817  
1, 1, 42568  
1, 1, 37243  
1, 1, 34777  
1, 1, 36522  
1, 1, 36678  
1, 1, 41635  
1, 1, 34598  
1, 1, 45882  
1, 1, 40934  
1, 1, 34398  
1, 1, 33764  
1, 1, 36279  
1, 1, 41959  
1, 1, 41152  
1, 1, 33885  
1, 1, 39440  
1, 1, 40105  
1, 1, 23027  
1, 1, 39170  
1, 1, 52985  
1, 1, 35620  
1, 1, 38994  
1, 1, 37729  
1, 1, 39657  
1, 1, 49879  
1, 1, 42006  
1, 1, 37514  
1, 1, 40188  
1, 1, 33184  
1, 1, 35214  
1, 1, 51990  
1, 1, 40275  
1, 1, 35839  
1, 1, 42267  
1, 1, 37401  
1, 1, 30211  
1, 1, 34916  
1, 1, 37502  
1, 1, 43409  
1, 1, 34966  
1, 1, 40286  
1, 1, 41341  
1, 1, 50625  
1, 1, 37962  
1, 1, 38422  
1, 1, 39759  
1, 1, 42409  
1, 1, 30744  
1, 1, 33100  
1, 1, 38810  
1, 1, 41484  
1, 1, 36041  
1, 1, 37872  
1, 1, 45312  
1, 1, 40383  
1, 1, 22585  
1, 1, 38431  
1, 1, 39448  
1, 1, 37393  
1, 1, 39349  
1, 1, 39185  
1, 1, 39417  
1, 1, 30466  
1, 1, 33690  
1, 1, 32440  
1, 1, 35251  
1, 1, 43410  
1, 1, 40499  
1, 1, 39510  
1, 1, 41986  
1, 1, 37308  
1, 1, 40940  
1, 1, 36372  
1, 1, 46035  
1, 1, 35169  
1, 1, 41438  
1, 1, 38874  
1, 1, 42492  
1, 1, 41842  
1, 1, 42967  
1, 1, 39831  
1, 1, 36265  
1, 1, 37661  
1, 1, 33852  
1, 1, 31784  
1, 1, 53546  
1, 1, 44377  
1, 1, 38865  
1, 1, 49798  
1, 1, 43004  
1, 1, 43075  
1, 1, 44323  
1, 1, 38157  
1, 1, 49177  
1, 1, 35284  
1, 1, 47923  
1, 1, 30828  
1, 1, 43923  
1, 1, 38424  
1, 1, 53868  
1, 1, 42808  
1, 1, 44968  
1, 1, 36798  
1, 1, 40318  
1, 1, 41263  
1, 1, 42123  
1, 1, 55028  
1, 1, 34945  
1, 1, 30031  
1, 1, 42361  
1, 1, 48720  
1, 1, 41647  
1, 1, 48743  
1, 1, 40920  
1, 1, 48368  
1, 1, 48604  
1, 1, 42763  
1, 1, 38942  
1, 1, 38880  
1, 1, 37959  
1, 1, 53611  
1, 1, 36365  
1, 1, 38517  
1, 1, 39742  
1, 1, 40863  
1, 1, 41490  
1, 1, 43718  
1, 1, 41702  
1, 1, 42868  
1, 1, 41483  
1, 1, 41018  
1, 1, 48532  
1, 1, 38363  
1, 1, 38677  
1, 1, 36723  
1, 1, 44915  
1, 1, 46344  
1, 1, 39208  
1, 1, 37301  
1, 1, 43790  
1, 1, 40502  
1, 1, 38124  
1, 1, 52312  
1, 1, 39086  
1, 1, 38701  
1, 1, 42446  
1, 1, 34113  
1, 1, 43498  
1, 1, 37818  
1, 1, 38992  
1, 1, 39939  
1, 1, 39290  
1, 1, 33155  
1, 1, 38530  
1, 1, 40149  
1, 1, 43906  
1, 1, 42071  
1, 1, 39970  
1, 1, 42434  
1, 1, 47827  
1, 1, 31304  
1, 1, 40647  
1, 1, 28734  
1, 1, 41660  
1, 1, 40283  
1, 1, 48927  
1, 1, 39563  
1, 1, 35425  
1, 1, 43260  
1, 1, 46562  
1, 1, 42453  
1, 1, 38147  
1, 1, 48622  
1, 1, 51794  
1, 1, 39920  
1, 1, 58903  
1, 1, 43721  
1, 1, 42612  
1, 1, 42736  
1, 1, 46590  
1, 1, 46758  
1, 1, 43428  
1, 1, 39304  
1, 1, 41363  
1, 1, 46430  
1, 1, 56199  
1, 1, 42336  
1, 1, 50015  
1, 1, 53439  
1, 1, 41812  
1, 1, 39088  
1, 1, 47126  
1, 1, 39820  
1, 1, 37728  
1, 1, 38318  
1, 1, 54305  
1, 1, 45417  
1, 1, 42698  
1, 1, 36938  
1, 1, 38577  
1, 1, 48194  
1, 1, 48304  
1, 1, 37603  
1, 1, 48922  
1, 1, 39143  
1, 1, 51727  
1, 1, 48352  
1, 1, 38419  
1, 1, 43422  
1, 1, 36456  
1, 1, 39137  
1, 1, 39163  
1, 1, 46986  
1, 1, 36903  
1, 1, 36616  
1, 1, 37156  
1, 1, 58330  
1, 1, 37773  
1, 1, 38539  
1, 1, 37954  
1, 1, 47162  
1, 1, 36548  
1, 1, 30954  
1, 1, 54400  
1, 1, 40558  
1, 1, 37305  
1, 1, 38805  
1, 1, 54018  
1, 1, 48145  
1, 1, 38397  
1, 1, 48465  
1, 1, 39206  
1, 1, 35984  
1, 1, 37773  
1, 1, 50120  
1, 1, 42627  
1, 1, 45195  
1, 1, 43248  
1, 1, 48501  
1, 1, 34843  
1, 1, 40577  
1, 1, 53016  
1, 1, 45192  
1, 1, 40900  
1, 1, 42851  
1, 1, 42547  
1, 1, 42156  
1, 1, 48844  
1, 1, 39427  
1, 1, 40920  
1, 1, 38296  
1, 1, 42980  
1, 1, 31909  
1, 1, 38631  
1, 1, 37653  
1, 1, 37850  
1, 1, 33536  
1, 1, 41515  
1, 1, 40419  
1, 1, 45604  
1, 1, 40434  
1, 1, 36102  
1, 1, 43096  
1, 1, 43638  
1, 1, 41950  
1, 1, 47823  
1, 1, 40537  
1, 1, 42781  
1, 1, 40934  
1, 1, 46040  
1, 1, 57190  
1, 1, 40921  
1, 1, 36574  
1, 1, 36440  
1, 1, 52434  
1, 1, 42190  
1, 1, 15783  
1, 1, 22160  
1, 1, 17972  
1, 1, 20805  
1, 1, 19074  
1, 1, 12824  
1, 1, 11483  
1, 1, 16086  
1, 1, 48940  
1, 1, 30832  
1, 1, 36385  
1, 1, 42406  
1, 1, 37171  
1, 1, 45229  
1, 1, 62215  
1, 1, 40196  
1, 1, 39131  
1, 1, 39525  
1, 1, 42711  
1, 1, 43857  
1, 1, 23887  
1, 1, 39772  
1, 1, 37544  
1, 1, 41526  
1, 1, 36449  
1, 1, 44571  
1, 1, 49800  
1, 1, 40292  
1, 1, 47841  
1, 1, 28019  
1, 1, 52712  
1, 1, 39844  
1, 0, 39882  
1, 0, 44241  
1, 1, 24514  
1, 0, 37629  
1, 0, 36655  
1, 0, 41884  
1, 0, 42151  
1, 0, 31061  
1, 0, 37391  
1, 0, 25545  
1, 0, 47231  
1, 0, 41652  
1, 0, 24433  
1, 0, 36183  
1, 1, 25834  
1, 0, 30897  
1, 0, 37948  
1, 0, 38565  
1, 0, 34721  
1, 0, 38171  
1, 0, 35683  
1, 0, 49635  
1, 0, 49921  
1, 0, 45122  
1, 0, 39718  
1, 0, 41087  
1, 0, 26786  
1, 0, 43134  
1, 0, 32044  
1, 0, 45680  
1, 0, 32802  
1, 0, 33544  
1, 0, 50972  
1, 0, 41983  
1, 0, 46633  
1, 0, 50740  
1, 0, 49866  
1, 0, 41512  
1, 1, 30825  
1, 1, 40505  
1, 1, 36616  
1, 1, 45247  
1, 1, 43690  
1, 1, 31303  
1, 1, 54623  
1, 1, 34434  
1, 1, 30156  
1, 1, 45303  
1, 1, 28518  
1, 1, 47156  
1, 1, 31241  
1, 1, 57678  
1, 1, 33913  
1, 1, 39287  
1, 1, 39801  
1, 1, 46249  
1, 1, 40994  
1, 1, 24092  
1, 1, 42157  
1, 1, 39363  
1, 1, 34093  
1, 1, 39113  
1, 1, 40997  
1, 1, 34677  
1, 1, 41834  
1, 1, 27204  
1, 1, 35642  
1, 1, 43192  
1, 1, 46217  
1, 1, 35728  
1, 1, 44388  
1, 1, 45320  
1, 1, 38957  
1, 1, 40126  
1, 1, 49407  
1, 1, 39036  
1, 1, 16769  
1, 1, 17798  
1, 1, 24814  
1, 1, 30336  
1, 1, 22393  
1, 1, 46291  
1, 1, 43731  
1, 1, 42297  
1, 1, 37383  
1, 1, 41312  
1, 1, 35874  
1, 1, 44063  
1, 1, 36956  
1, 1, 41731  
1, 1, 33424  
1, 1, 48157  
1, 1, 41333  
1, 1, 43554  
1, 1, 45175  
1, 1, 39808  
1, 1, 40030  
1, 1, 39448  
1, 1, 42591  
1, 1, 41804  
1, 1, 41302  
1, 1, 36750  
1, 1, 52398  
1, 1, 50890  
1, 1, 38963  
1, 1, 37368  
1, 1, 39092  
1, 1, 44770  
1, 1, 42982  
1, 1, 40494  
1, 1, 41318  
1, 1, 39355  
1, 1, 47106  
1, 1, 57497  
1, 1, 36363  
1, 1, 43333  
1, 1, 38257  
1, 1, 37900  
1, 1, 46207  
1, 1, 65770  
1, 1, 65001  
1, 1, 67249  
1, 1, 54248  
1, 1, 57099  
1, 1, 56327  
1, 1, 62254  
1, 1, 52005  
1, 1, 49117  
1, 1, 57920  
1, 1, 52642  
1, 1, 51816  
1, 1, 51721  
1, 1, 79043  
1, 1, 44248  
1, 1, 57061  
1, 1, 57685  
1, 1, 47581  
1, 1, 51895  
1, 1, 62708  
1, 1, 50531  
1, 1, 76211  
1, 1, 64726  
1, 1, 42634  
1, 1, 44906  
1, 1, 43689  
1, 1, 20300  
1, 1, 20830  
1, 1, 39284  
1, 1, 75329  
1, 1, 50803  
1, 1, 77211  
1, 1, 58130  
1, 1, 68070  
1, 1, 62405  
1, 1, 58362  
1, 1, 64921  
1, 1, 36846  
1, 1, 28004  
1, 1, 38260  
1, 1, 37843  
1, 1, 39497  
1, 1, 40834  
1, 1, 41533  
1, 1, 45545  
1, 1, 62375  
1, 1, 44002  
1, 1, 25655  
1, 1, 28423  
1, 1, 60556  
1, 1, 59136  
1, 1, 53405  
1, 1, 50268  
1, 1, 42486  
1, 1, 34897  
1, 1, 32990  
1, 1, 38583  
1, 1, 47805  
1, 1, 37003  
1, 1, 34366  
1, 1, 32547  
1, 1, 37231  
1, 1, 50850  
1, 1, 35382  
1, 1, 40690  
1, 1, 49762  
1, 1, 43787  
1, 1, 41151  
1, 1, 52382  
1, 1, 44618  
1, 1, 43627  
1, 1, 44154  
1, 1, 38055  
1, 1, 41069  
1, 1, 29140  
1, 1, 37747  
1, 1, 37354  
1, 1, 33716  
1, 1, 40768  
1, 1, 60751  
1, 1, 20295  
1, 1, 23764  
1, 1, 11832  
1, 1, 26724  
1, 1, 29966  
1, 1, 31990  
1, 1, 13957  
1, 1, 26022  
1, 1, 13904  
1, 1, 40020  
1, 1, 60008  
1, 1, 47907  
1, 1, 42355  
1, 1, 60770  
1, 1, 48247  
1, 0, 41159  
1, 0, 66812  
1, 0, 43094  
1, 0, 53198  
1, 0, 54020  
1, 0, 51427  
1, 0, 51320  
1, 0, 67569  
1, 0, 54120  
1, 0, 35213  
1, 0, 42892  
1, 0, 43433  
1, 0, 66192  
1, 0, 47782  
1, 0, 45776  
1, 0, 51560  
1, 0, 59026  
1, 0, 45394  
1, 0, 62104  
1, 0, 44158  
1, 0, 41698  
1, 0, 35114  
1, 0, 51320  
1, 0, 36585  
1, 0, 34836  
1, 0, 55673  
1, 0, 63858  
1, 0, 37885  
1, 0, 53449  
1, 1, 37600  
1, 1, 32546  
1, 1, 37204  
1, 1, 37278  
1, 1, 42014  
1, 1, 38678  
1, 1, 35233  
1, 1, 31485  
1, 1, 37762  
1, 1, 38825  
1, 1, 49850  
1, 1, 75819  
1, 1, 44747  
1, 1, 43136  
1, 1, 37850  
1, 1, 42227  
1, 1, 47880  
1, 1, 46268  
1, 1, 46764  
1, 1, 43978  
1, 1, 54268  
1, 1, 49990  
1, 1, 58100  
1, 1, 56022  
1, 1, 48848  
1, 1, 45043  
1, 1, 44188  
1, 1, 59004  
1, 1, 50823  
1, 1, 49369  
1, 1, 59801  
1, 1, 55249  
1, 1, 52249  
1, 1, 37291  
1, 1, 36760  
1, 1, 51471  
1, 1, 60453  
1, 1, 38531  
1, 1, 49449  
1, 1, 46220  
1, 1, 33265  
1, 1, 58827  
1, 1, 54961  
1, 1, 57393  
1, 1, 60212  
1, 1, 44277  
1, 1, 43188  
1, 1, 35915  
1, 1, 35608  
1, 1, 42608  
1, 1, 41355  
1, 1, 35223  
1, 1, 39695  
1, 1, 41448  
1, 1, 35413  
1, 1, 34095  
1, 1, 60243  
1, 1, 45297  
1, 1, 51146  
1, 1, 54247  
1, 1, 45597  
1, 1, 43539  
1, 1, 38220  
1, 1, 44315  
1, 1, 57016  
1, 1, 62239  
1, 1, 40560  
1, 1, 47158  
1, 1, 43024  
1, 1, 46277  
1, 1, 45514  
1, 1, 43414  
1, 1, 39724  
1, 1, 41362  
1, 1, 39840  
1, 1, 37509  
1, 1, 47833  
1, 1, 48935  
1, 1, 44712  
1, 1, 37636  
1, 1, 35184  
1, 1, 37898  
1, 1, 32641  
1, 1, 40941  
1, 1, 43535  
1, 1, 38936  
1, 1, 45572  
1, 1, 60453  
1, 1, 42474  
1, 1, 52169  
1, 1, 37545  
1, 1, 40120  
1, 1, 40819  
1, 1, 40095  
1, 1, 46678  
1, 1, 42477  
1, 1, 45704  
1, 1, 43143  
1, 1, 49849  
1, 1, 40729  
1, 1, 41121  
1, 1, 28722  
1, 1, 31651  
1, 1, 41228  
1, 1, 39611  
1, 1, 37079  
1, 1, 29061  
1, 1, 37612  
1, 1, 51574  
1, 1, 48032  
1, 1, 40853  
1, 1, 39612  
1, 1, 29487  
1, 1, 39348  
1, 1, 29064  
1, 1, 34212  
1, 1, 40184  
1, 1, 39906  
1, 1, 38534  
1, 1, 33621  
1, 1, 35262  
1, 1, 63958  
1, 1, 57482  
1, 1, 49005  
1, 1, 46262  
1, 1, 48163  
1, 1, 53696  
1, 1, 46875  
1, 1, 59246  
1, 1, 34409  
1, 1, 52678  
1, 1, 21730  
1, 1, 18080  
1, 1, 18760  
1, 1, 19286  
1, 1, 18875  
1, 1, 18497  
1, 1, 31701  
1, 1, 35942  
1, 1, 28023  
1, 1, 45111  
1, 1, 46306  
1, 1, 45429  
1, 1, 36615  
1, 1, 24846  
1, 1, 27870  
1, 1, 16470  
1, 1, 18088  
1, 1, 19497  
1, 1, 16421  
1, 1, 17171  
1, 1, 9618  
1, 1, 17681  
1, 1, 22826  
1, 1, 44812  
1, 1, 21311  
1, 1, 23023  
1, 1, 22850  
1, 1, 21141  
1, 1, 26369  
1, 1, 21121  
1, 1, 21867  
1, 1, 44795  
1, 1, 39372  
1, 1, 47433  
1, 1, 41796  
1, 1, 38529  
1, 1, 35584  
1, 1, 49121  
1, 1, 44030  
1, 1, 38744  
1, 1, 42160  
1, 1, 50274  
1, 1, 48795  
1, 1, 60524  
1, 1, 60762  
1, 1, 47888  
1, 1, 41618  
1, 1, 45172  
1, 1, 50025  
1, 1, 68133  
1, 1, 58021  
1, 1, 61772  
1, 1, 57951  
1, 1, 49138  
1, 1, 55773  
1, 1, 42739  
1, 1, 65740  
1, 1, 61620  
1, 1, 73815  
1, 1, 63526  
1, 1, 78995  
1, 1, 61100  
1, 1, 54527  
1, 1, 60564  
1, 1, 57477  
1, 1, 66686  
1, 1, 55007  
1, 1, 57843  
1, 1, 38995  
1, 1, 43557  
1, 1, 36144  
1, 1, 44792  
1, 1, 46797  
1, 1, 57502  
1, 1, 44593  
1, 1, 55268  
1, 1, 37213  
1, 1, 41832  
1, 1, 38203  
1, 1, 37449  
1, 1, 56928  
1, 1, 74960  
1, 1, 61083  
1, 1, 58129  
1, 1, 61115  
1, 1, 54812  
1, 1, 39357  
1, 1, 40267  
1, 1, 42800  
1, 1, 38246  
1, 1, 39119  
1, 1, 40491  
1, 1, 49479  
1, 1, 62454  
1, 1, 63379  
1, 1, 40423  
1, 1, 37145  
1, 1, 53307  
1, 1, 56969  
1, 1, 70418  
1, 1, 41793  
1, 1, 61660  
1, 1, 60290  
1, 1, 48666  
1, 1, 43861  
1, 1, 50091  
1, 1, 27111  
1, 1, 36712  
1, 1, 30734  
1, 1, 42659  
1, 1, 39925  
1, 1, 44492  
1, 1, 59263  
1, 1, 51777  
1, 1, 59326  
1, 1, 52131  
1, 1, 75041  
1, 1, 64068  
1, 1, 72437  
1, 1, 73435  
1, 1, 48881  
1, 1, 25935  
1, 1, 37245  
1, 1, 41744  
1, 1, 49790  
1, 1, 41099  
1, 1, 42214  
1, 1, 32788  
1, 1, 48253  
1, 1, 41429  
1, 1, 53909  
1, 1, 38003  
1, 1, 37539  
1, 1, 39961  
1, 1, 38355  
1, 1, 40944  
1, 1, 27701  
1, 1, 37055  
1, 1, 36851  
1, 1, 38099  
1, 1, 36785  
1, 1, 38596  
1, 1, 50192  
1, 1, 38789  
1, 1, 41621  
1, 1, 40234  
1, 1, 37649  
1, 1, 37324  
1, 1, 38874  
1, 1, 43220  
1, 1, 39781  
1, 1, 42318  
1, 1, 39234  
1, 1, 50907  
1, 1, 36551  
1, 1, 41741  
1, 1, 38694  
1, 1, 38197  
1, 1, 34613  
1, 1, 32729  
1, 1, 33156  
1, 1, 52963  
1, 1, 40600  
1, 1, 42723  
1, 1, 40524  
1, 1, 36555  
1, 1, 31240  
1, 1, 33861  
1, 1, 43889  
1, 1, 56585  
1, 1, 45623  
1, 1, 29941  
1, 1, 55964  
1, 1, 37241  
1, 1, 52334  
1, 1, 60968  
1, 1, 46822  
1, 1, 40982  
1, 1, 53069  
1, 1, 52344  
1, 1, 56539  
1, 1, 67564  
1, 1, 48020  
1, 1, 39505  
1, 1, 53703  
1, 1, 32251  
1, 1, 32810  
1, 1, 39164  
1, 1, 6955  
1, 1, 20994  
1, 1, 23783  
1, 1, 27019  
1, 1, 11571  
1, 1, 31234  
1, 1, 17433  
1, 1, 15186  
1, 1, 19413  
1, 1, 19228  
1, 1, 13252  
1, 1, 17507  
1, 1, 26416  
1, 1, 31053  
1, 1, 19627  
1, 1, 15394  
1, 1, 16314  
1, 1, 21040  
1, 1, 31206  
1, 1, 24956  
1, 1, 24328  
1, 1, 17190  
1, 1, 32596  
1, 1, 23040  
1, 1, 21284  
1, 1, 23853  
1, 1, 39700  
1, 1, 29795  
1, 1, 26224  
1, 1, 29644  
1, 1, 40777  
1, 1, 33750  
1, 1, 26789  
1, 1, 24333  
1, 1, 29612  
1, 1, 28517  
1, 1, 26067  
1, 1, 27813  
1, 1, 28580  
1, 1, 28570  
1, 1, 15556  
1, 1, 19661  
1, 1, 31149  
1, 1, 24820  
1, 1, 17842  
1, 1, 30685  
1, 1, 23547  
1, 1, 16649  
1, 1, 52414  
1, 1, 40385  
1, 1, 33286  
1, 1, 41935  
1, 1, 61880  
1, 1, 47284  
1, 1, 42607  
1, 1, 41771  
1, 1, 57648  
1, 1, 43218  
1, 1, 58203  
1, 1, 42397  
1, 1, 39142  
1, 1, 39592  
1, 1, 39914  
1, 1, 40356  
1, 1, 42389  
1, 1, 46912  
1, 1, 62500  
1, 1, 45027  
1, 1, 36975  
1, 1, 85422  
1, 1, 44102  
1, 1, 45547  
1, 1, 46184  
1, 1, 70193  
1, 1, 48751  
1, 1, 39539  
1, 1, 56616  
1, 1, 53346  
1, 1, 66176  
1, 1, 43323  
1, 1, 36677  
1, 1, 43042  
1, 1, 36322  
1, 1, 27207  
1, 1, 67118  
1, 1, 49293  
1, 1, 42484  
1, 1, 39111  
1, 1, 37365  
1, 1, 41452  
1, 1, 40154  
1, 1, 40443  
1, 1, 31460  
1, 1, 49149  
1, 1, 37095  
1, 1, 41503  
1, 1, 49970  
1, 1, 40363  
1, 1, 77936  
1, 1, 69186  
1, 1, 34993  
1, 1, 31383  
1, 1, 71002  
1, 1, 55271  
1, 1, 67841  
1, 1, 81862  
1, 1, 95947  
1, 1, 56996  
1, 1, 44315  
1, 1, 33662  
1, 1, 57357  
1, 1, 44997  
1, 1, 51375  
1, 1, 57738  
1, 1, 53518  
1, 1, 52892  
1, 1, 54362  
1, 1, 47289  
1, 1, 62955  
1, 1, 57916  
1, 1, 39479  
1, 1, 38714  
1, 1, 52413  
1, 1, 51399  
1, 1, 37879  
1, 1, 29872  
1, 1, 39942  
1, 1, 44587  
1, 1, 45008  
1, 1, 43618  
1, 1, 36251  
1, 1, 59581  
1, 1, 36629  
1, 1, 30894  
1, 1, 41740  
1, 1, 42231  
1, 1, 59628  
1, 1, 32888  
1, 1, 55543  
1, 1, 63007  
1, 1, 45617  
1, 1, 43092  
1, 1, 44802  
1, 1, 56925  
1, 1, 35872  
1, 1, 42210  
1, 1, 44854  
1, 1, 44007  
1, 1, 44847  
1, 1, 43267  
1, 1, 39081  
1, 1, 60272  
1, 1, 63957  
1, 1, 39223  
1, 1, 57968  
1, 1, 57770  
1, 1, 51079  
1, 1, 47789  
1, 1, 44152  
1, 1, 41063  
1, 1, 34843  
1, 1, 38139  
1, 1, 39807  
1, 1, 36032  
1, 1, 38321  
1, 1, 31417  
1, 1, 45012  
1, 1, 57565  
1, 1, 75664  
1, 1, 49053  
1, 1, 32847  
1, 1, 50588  
1, 1, 48641  
1, 1, 45970  
1, 1, 39319  
1, 1, 36025  
1, 1, 40966  
1, 1, 41695  
1, 1, 50180  
1, 1, 46638  
1, 1, 38432  
1, 1, 58448  
1, 1, 45705  
1, 1, 38190  
1, 1, 34171  
1, 1, 44524  
1, 1, 55876  
1, 1, 49203  
1, 1, 53047  
1, 1, 39232  
1, 1, 36631  
1, 1, 32257  
1, 1, 33897  
1, 1, 53082  
1, 1, 36481  
1, 1, 41894  
1, 1, 38783  
1, 1, 44122  
1, 1, 40713  
1, 1, 39268  
1, 1, 37717  
1, 1, 45020  
1, 1, 55637  
1, 1, 63161  
1, 1, 61167  
1, 1, 51524  
1, 1, 53360  
1, 1, 63775  
1, 1, 42770  
1, 1, 39410  
1, 1, 37591  
1, 1, 42275  
1, 1, 30618  
1, 1, 32534  
1, 1, 40065  
1, 1, 39079  
1, 1, 32420  
1, 1, 41919  
1, 1, 42488  
1, 1, 47591  
1, 1, 32388  
1, 1, 24885  
1, 1, 41926  
1, 1, 50851  
1, 1, 36451  
1, 1, 42760  
1, 1, 26862  
1, 1, 39697  
1, 1, 39434  
1, 1, 39733  
1, 1, 39220  
1, 1, 35613  
1, 1, 43722  
1, 1, 34973  
1, 1, 40972  
1, 1, 28759  
1, 1, 38525  
1, 1, 43165  
1, 1, 40691  
1, 1, 42344  
1, 1, 41219  
1, 1, 42816  
1, 1, 37543  
1, 1, 39892  
1, 1, 50939  
1, 1, 40335  
1, 1, 45415  
1, 1, 41410  
1, 1, 37983  
1, 1, 39147  
1, 1, 42004  
1, 1, 40451  
1, 1, 38276  
1, 1, 56189  
1, 1, 39263  
1, 1, 36875  
1, 1, 38425  
1, 1, 45289  
1, 1, 41011  
1, 1, 50400  
1, 1, 39544  
1, 1, 40393  
1, 1, 39981  
1, 1, 43428  
1, 1, 42528  
1, 1, 43172  
1, 1, 48268  
1, 1, 41382  
1, 1, 53534  
1, 1, 39510  
1, 1, 43310  
1, 1, 45528  
1, 1, 45387  
1, 1, 54164  
1, 1, 43630  
1, 1, 44520  
1, 1, 45514  
1, 1, 44305  
1, 1, 42278  
1, 1, 43454  
1, 1, 48436  
1, 1, 43691  
1, 1, 53430  
1, 1, 58959  
1, 1, 61456  
1, 1, 46352  
1, 1, 82566  
1, 1, 63942  
1, 1, 50852  
1, 1, 54117  
1, 1, 57797  
1, 1, 48710  
1, 1, 50266  
1, 1, 49094  
1, 1, 54841  
1, 1, 51773  
1, 1, 57675  
1, 1, 44763  
1, 1, 57599  
1, 1, 60638  
1, 1, 50702  
1, 1, 36996  
1, 1, 40106  
1, 1, 47069  
1, 1, 44598  
1, 1, 40034  
1, 1, 47971  
1, 1, 48347  
1, 1, 46291  
1, 1, 52462  
1, 1, 52756  
1, 1, 43693  
1, 1, 38944  
1, 1, 39231  
1, 1, 37816  
1, 1, 54743  
1, 1, 42416  
1, 1, 46276  
1, 1, 51932  
1, 1, 45439  
1, 1, 53652  
1, 1, 61386  
1, 1, 44959  
1, 1, 68863  
1, 1, 48534  
1, 1, 52393  
1, 1, 48520  
1, 1, 47417  
1, 1, 63882  
1, 1, 55464  
1, 1, 63722  
1, 1, 51094  
1, 1, 55625  
1, 1, 47502  
1, 1, 41600  
1, 1, 55979  
1, 1, 45359  
1, 1, 39160  
1, 1, 42693  
1, 1, 42461  
1, 1, 42674  
1, 1, 43485  
1, 1, 44959  
1, 1, 30340  
1, 1, 39914  
1, 1, 41648  
1, 1, 49489  
1, 1, 37996  
1, 1, 33606  
1, 1, 27047  
1, 1, 34672  
1, 1, 42373  
1, 1, 35286  
1, 1, 35936  
1, 1, 38402  
1, 1, 34222  
1, 1, 41016  
1, 1, 42103  
1, 1, 49434  
1, 1, 38781  
1, 1, 37562  
1, 1, 39411  
1, 1, 56490  
1, 1, 56254  
1, 1, 45423  
1, 1, 42922  
1, 1, 55472  
1, 1, 74042  
1, 1, 40197  
1, 1, 37848  
1, 1, 34637  
1, 1, 28672  
1, 1, 46451  
1, 1, 38229  
1, 1, 29061  
1, 1, 52259  
1, 1, 38145  
1, 1, 45457  
1, 1, 49912  
1, 1, 43088  
1, 1, 41603  
1, 1, 45155  
1, 1, 48338  
1, 1, 42047  
1, 1, 48789  
1, 1, 55043  
1, 1, 43622  
1, 1, 55984  
1, 1, 52367  
1, 1, 46519  
1, 1, 44125  
1, 1, 60951  
1, 1, 60011  
1, 1, 27848  
1, 1, 49769  
1, 1, 59418  
1, 1, 53570  
1, 1, 63932  
1, 1, 41360  
1, 1, 73046  
1, 1, 32130  
1, 1, 47152  
1, 1, 52516  
1, 1, 58434  
1, 1, 61438  
1, 1, 74105  
1, 1, 60852  
1, 1, 64239  
1, 1, 53983  
1, 1, 61426  
1, 1, 52039  
1, 1, 47104  
1, 1, 51822  
1, 1, 59336  
1, 1, 44142  
1, 1, 54693  
1, 1, 60964  
1, 1, 41745  
1, 1, 43721  
1, 1, 39931  
1, 1, 40974  
1, 1, 46296  
1, 1, 54950  
1, 1, 39476  
1, 1, 40602  
1, 1, 43166  
1, 1, 44002  
1, 1, 38895  
1, 1, 36895  
1, 1, 39785  
1, 1, 39695  
1, 1, 72485  
1, 1, 62573  
1, 1, 57271  
1, 1, 36161  
1, 1, 40626  
1, 1, 47033  
1, 1, 40362  
1, 1, 40674  
1, 1, 38561  
1, 1, 36055  
1, 1, 55731  
1, 1, 50571  
1, 1, 39407  
1, 1, 45910  
1, 1, 55073  
1, 1, 39164  
