ProccessID, countOfDetection, Time(ms), countOfDetection2, Time(ms2)
1,1,38255,1,34309
1,1,30351,1,40339
1,1,32839,1,36493
1,1,40005,1,35555
1,1,28039,1,33586
1,1,29712,1,33100
1,1,43253,1,36002
1,1,34432,1,28807
1,1,40372,1,34250
1,1,34716,1,39825
1,1,39044,1,41927
1,1,30832,1,36563
1,1,40542,1,39522
1,1,33370,1,33606
1,1,30505,1,28743
1,1,39954,1,38738
1,1,29685,1,32836
1,1,31075,1,33223
1,1,30677,1,35246
1,1,40384,1,29352
1,1,42181,1,30844
1,1,33719,1,42233
1,1,40767,1,34353
1,1,30796,1,40326
1,1,40068,1,42825
1,1,34061,1,33792
1,1,31390,1,29142
1,1,41087,1,40125
1,1,31971,1,33513
1,1,32826,1,32467
1,1,38132,1,37300
1,1,42028,1,33449
1,1,29518,1,43988
1,1,30628,1,29122
1,1,43194,1,38054
1,1,34086,1,28588
1,1,28401,1,34582
1,1,38526,1,39531
1,1,31881,1,31187
1,1,33311,1,31527
1,1,39978,1,38075
1,1,42662,1,33162
1,1,34760,1,39651
1,1,40065,1,34417
1,1,29891,1,39186
1,1,29647,1,42102
1,1,29316,1,31518
1,1,42984,1,29221
1,1,29966,1,29535
1,1,29484,1,33650
1,1,29346,1,37088
1,1,32504,1,30155
1,1,41399,1,29267
1,1,28195,1,33388
1,1,27817,1,31914
1,1,34029,1,37521
1,1,39783,1,27908
1,1,29111,1,29599
1,1,43291,1,34067
1,1,31031,1,36658
1,1,31467,1,32591
1,1,39850,1,39757
1,1,32135,1,33965
1,1,32970,1,28672
1,1,40788,1,39009
1,1,32174,1,33158
1,1,40044,1,32397
1,1,30632,1,37365
1,1,36514,1,34381
1,1,37274,1,37749
1,1,45208,1,35596
1,1,27732,1,40912
1,1,31561,1,34808
1,1,38799,1,37837
1,1,31766,1,32952
1,1,32884,1,29265
1,1,39767,1,38799
1,1,30899,1,33172
1,1,28031,1,38028
1,1,33969,1,30823
1,1,40156,1,30794
1,1,29701,1,29154
1,1,42893,1,34957
1,1,29279,1,37867
1,1,30081,1,35065
1,1,32584,1,38902
1,1,40628,1,27840
1,1,33036,1,30077
1,1,39122,1,43066
1,1,33519,1,34110
1,1,39335,1,37959
1,1,29301,1,33839
1,1,28595,1,31337
1,1,35916,1,38961
1,1,37565,1,28032
1,1,43309,1,34565
1,1,28443,1,39469
1,1,30329,1,33530
1,1,29297,1,39628
1,1,32416,1,27947
1,1,33176,1,28926
1,1,37363,1,33435
1,1,29771,1,30591
1,1,28990,1,41151
1,1,35668,1,27391
1,1,38591,1,29793
1,1,43892,1,33108
1,1,33509,1,46205
1,1,35760,1,31907
1,1,36386,1,37194
1,1,38732,1,42824
1,1,31754,1,30320
1,1,32249,1,33806
1,1,38644,1,39924
1,1,31791,1,31659
1,1,32532,1,30768
1,1,40631,1,39314
1,1,42580,1,29980
1,1,29317,1,42433
1,1,31893,1,34890
1,1,40003,1,39269
1,0,28856,0,32702
1,1,30676,1,28915
1,1,31664,1,38890
1,1,38878,1,28107
1,1,31934,1,29673
1,1,30184,1,33163
1,1,41891,1,39740
1,1,30215,1,29726
1,1,27869,1,34559
1,1,35679,1,39835
1,1,37341,1,28245
1,0,31266,0,33245
1,0,40365,0,39776
1,0,31612,0,32982
1,0,29416,0,29685
1,0,29352,0,38921
1,0,32405,0,29413
1,0,40551,0,29507
1,0,41470,0,33640
1,0,35132,0,38282
1,0,46892,0,35339
1,0,43223,0,39172
1,0,36213,0,36653
1,0,32582,0,44013
1,1,27519,1,44756
1,0,30485,0,36161
1,0,29294,0,29362
1,0,29960,0,29284
1,0,29444,0,29402
1,1,32975,1,30398
1,1,40174,1,29392
1,1,30019,1,33384
1,1,33813,1,38206
1,1,38660,1,31659
1,1,28113,1,33969
1,1,28846,1,39565
1,1,28454,1,28927
1,1,43539,1,29184
1,1,30175,1,27927
1,1,31245,1,35578
1,1,27975,1,38924
1,1,30908,1,33769
1,1,38042,1,28166
1,1,30145,1,27810
1,1,32937,1,38201
1,1,39959,1,30973
1,1,28023,1,33647
1,1,29212,1,32604
1,1,29718,1,37038
1,1,42169,1,29609
1,1,33908,1,27536
1,1,41302,1,35225
1,1,31609,1,39290
1,1,36281,1,34480
1,1,34586,1,38891
1,1,30094,1,34354
1,1,27724,1,29361
1,1,29617,1,37282
1,1,33194,1,29563
1,1,39593,1,28590
1,1,33798,1,33547
1,1,45412,1,39924
1,1,29267,1,33188
1,1,39977,1,33179
1,1,35491,1,38856
1,1,35711,1,41589
1,1,30824,1,33133
1,1,32594,1,39025
1,1,39935,1,29979
1,1,29213,1,32195
1,0,33182,0,39892
1,0,40303,0,30458
1,0,33605,0,33425
1,0,40198,0,39078
1,0,42387,0,34083
1,0,28992,0,39985
1,1,26603,1,34674
1,1,30377,1,38763
1,0,30112,0,27963
1,1,29953,1,30680
1,1,32787,1,27383
1,1,39819,1,29257
1,1,27872,1,32885
1,1,33264,1,38741
1,1,39920,1,30605
1,1,32975,1,29183
1,1,39898,1,34146
1,1,28228,1,38742
1,1,29221,1,34101
1,1,28964,1,37567
1,1,31940,1,28429
1,1,31053,1,28028
1,1,39422,1,33402
1,1,29391,1,30245
1,1,27995,1,38047
1,1,30241,1,30508
1,1,41276,1,29336
1,1,34787,1,28253
1,1,39778,1,33632
1,1,33228,1,39856
1,1,28178,1,34088
1,1,40156,1,38618
1,1,29277,1,30308
1,1,30653,1,32966
1,1,32779,1,39110
1,1,40321,1,27922
1,1,29272,1,33502
1,1,34003,1,38522
1,1,40421,1,30926
1,1,42419,1,33403
1,1,29542,1,40007
1,1,27803,1,34909
1,1,31787,1,39076
1,1,38905,1,29789
1,1,35849,1,28669
1,1,27590,1,33560
1,1,29265,1,31290
1,1,32580,1,35942
1,1,31115,1,29546
1,1,39612,1,33181
1,1,28329,1,30493
1,1,29302,1,38516
1,1,28369,1,30623
1,1,27706,1,29064
1,1,30649,1,27367
1,1,44096,1,28587
1,1,27349,1,27931
1,1,30511,1,35925
1,1,27174,1,36819
1,1,29018,1,29114
1,1,28454,1,29246
1,1,28604,1,28005
1,1,30599,1,28958
1,1,27861,1,28156
1,1,29955,1,29045
1,1,34990,1,30161
1,1,38990,1,28046
1,1,25883,1,33019
1,1,29750,1,30775
1,1,34945,1,36596
1,1,37882,1,27854
1,1,30732,1,32572
1,1,31869,1,40592
1,1,39608,1,32568
1,1,29621,1,28210
1,1,33085,1,32033
1,1,46505,1,36200
1,1,39437,1,33632
1,1,32673,1,33165
1,1,40877,1,41939
1,1,27577,1,39548
1,1,29333,1,34819
1,1,35997,1,38180
1,1,36962,1,27895
1,1,31829,1,32698
1,1,31129,1,44975
1,1,38364,1,27032
1,1,30474,1,29794
1,1,25142,1,30679
1,1,29810,1,38241
1,1,28303,1,28595
1,1,28523,1,28020
1,1,37200,1,28203
1,1,33575,1,26983
1,1,32407,1,30301
1,1,26580,1,36288
1,1,30268,1,33031
1,1,31918,1,30497
1,1,45034,1,28439
1,1,32306,1,28901
1,1,36989,1,35432
1,1,30920,1,40474
1,1,27190,1,34704
1,1,44154,1,38857
1,1,31565,1,29885
1,1,33996,1,32242
1,1,49628,1,37553
1,1,31504,1,34608
1,1,30882,1,47492
1,1,42649,1,35058
1,1,27901,1,33898
1,1,29347,1,30741
1,1,30499,1,39981
1,1,33082,1,27539
1,1,39241,1,29271
1,1,33793,1,33565
1,1,40601,1,38456
1,1,33633,1,33132
1,1,36711,1,40339
1,1,28334,1,34318
1,1,31039,1,39516
1,1,27044,1,28446
1,1,29544,1,26034
1,1,28259,1,30835
1,1,32826,1,27012
1,1,39208,1,30097
1,1,29365,1,29755
1,1,30400,1,33832
1,1,33857,1,38409
1,1,40916,1,28022
1,1,33279,1,32883
1,1,39817,1,32251
1,1,34899,1,37594
1,1,38613,1,43994
1,1,38071,1,33888
1,1,39936,1,40099
1,1,29045,1,33880
1,1,39145,1,31664
1,1,28836,1,38371
1,1,41303,1,41388
1,1,45860,1,29552
1,1,28948,1,33466
1,1,31339,1,45697
1,1,39772,1,37567
1,1,28623,1,33856
1,1,27456,1,29955
1,1,39401,1,34704
1,1,31857,1,31757
1,1,32398,1,44792
1,1,39998,1,21183
1,1,29918,1,34484
1,1,36861,1,40596
1,1,38254,1,33341
1,1,28663,1,28704
1,1,29506,1,30238
1,1,25589,1,38966
1,1,31706,1,36451
1,1,42800,1,23745
1,1,30719,1,29849
1,1,32261,1,31961
1,1,28793,1,41467
1,1,40901,1,31636
1,1,27956,1,31764
1,1,30983,1,29916
1,1,41939,1,38542
1,1,29288,1,27567
1,1,34493,1,35130
1,1,38961,1,38463
1,1,28082,1,32255
1,1,28231,1,40551
1,1,30161,1,28391
1,1,32745,1,28285
1,1,33816,1,29953
1,1,35258,1,33001
1,1,28197,1,30569
1,1,34409,1,35644
1,1,39364,1,31810
1,1,36147,1,31782
1,1,37591,1,40900
1,1,43328,1,33871
1,1,29662,1,40299
1,1,28041,1,33880
1,1,28021,1,35775
1,1,29266,1,30214
1,1,28629,1,30757
1,1,30571,1,29301
1,1,32212,1,27886
1,1,39972,1,32049
1,1,42247,1,29338
1,1,28897,1,39742
1,1,35016,1,34962
1,1,38940,1,37832
1,1,27715,1,34283
1,1,29244,1,40212
1,1,28366,1,28591
1,1,28211,1,28399
1,1,29633,1,29686
1,1,33370,1,29302
1,1,38836,1,27693
1,1,28185,1,33144
1,1,32557,1,31530
1,1,30947,1,38275
1,1,40000,1,27520
1,1,29831,1,36956
1,1,34070,1,36362
1,1,37701,1,35100
1,1,34533,1,29500
1,1,38312,1,45741
1,1,32692,1,23077
1,1,39062,1,45753
1,1,28543,1,28116
1,1,27452,1,39044
1,1,29530,1,30308
1,1,41646,1,27760
1,1,31688,1,28271
1,1,30077,1,34644
1,1,28351,1,38048
1,1,40609,1,34050
1,1,28548,1,28691
1,1,32639,1,28755
1,1,40407,1,38071
1,1,31595,1,32040
1,1,41105,1,31685
1,1,27433,1,38874
1,1,31541,1,33793
1,1,41974,1,38199
1,1,33314,1,28076
1,1,29594,1,36352
1,1,38085,1,39795
1,1,32143,1,30087
1,1,32622,1,33440
1,1,30636,1,36560
1,1,40564,1,34648
1,1,27988,1,30639
1,1,29321,1,31696
1,1,29379,1,38682
1,1,33713,1,27198
1,1,39080,1,29990
1,1,44086,1,33145
1,1,29180,1,39815
1,1,42915,1,36063
1,1,29753,1,36726
1,1,33042,1,34299
1,1,32359,1,37300
1,1,35978,1,35107
1,1,30309,1,31036
1,1,35522,1,38639
1,1,42916,1,28758
1,1,39868,1,34082
1,1,42751,1,46199
1,1,30491,1,38992
1,1,34098,1,33021
1,1,35344,1,38614
1,1,30881,1,34040
1,1,30095,1,40586
1,1,28263,1,28630
1,1,28230,1,27836
1,1,28991,1,29424
1,1,29278,1,28498
1,1,29736,1,28125
1,1,31227,1,29319
1,1,41454,1,29683
1,1,33904,1,29881
1,1,39563,1,34034
1,1,43704,1,42643
1,1,29192,1,39934
1,1,28626,1,34839
1,1,29628,1,38013
1,1,32897,1,26842
1,1,40484,1,29678
1,1,29821,1,32718
1,1,31715,1,32611
1,1,33848,1,36121
1,1,34048,1,31012
1,1,28944,1,33440
1,1,51667,1,29360
1,1,41228,1,48271
1,1,35884,1,39731
1,1,28732,1,43423
1,1,28251,1,29597
1,1,34279,1,36198
1,1,39010,1,30072
1,1,28934,1,31145
1,1,33096,1,31685
1,1,40907,1,36567
1,1,29165,1,29776
1,1,36239,1,33916
1,1,39855,1,36534
1,1,43515,1,35706
1,1,30144,1,46824
1,1,31284,1,30882
1,1,39739,1,36727
1,1,26812,1,33799
1,1,24547,1,29907
1,1,24058,1,38009
1,1,23782,1,24382
1,1,24047,1,23865
1,1,24232,1,23730
1,1,24023,1,23826
1,1,25695,1,23820
1,1,28943,1,24098
1,1,24387,1,24554
1,1,25508,1,30858
1,1,29560,1,23901
1,1,24142,1,23548
1,1,23863,1,31699
1,1,24554,1,23215
1,1,24294,1,23806
1,1,24176,1,23593
1,1,24677,1,24589
1,1,23799,1,24214
1,1,24450,1,24044
1,1,23894,1,24095
1,1,23871,1,24275
1,1,24280,1,24317
1,1,24348,1,23600
1,1,24200,1,23445
1,1,24433,1,24533
1,1,23469,1,23746
1,1,24194,1,24357
1,1,24423,1,23965
1,1,24506,1,24062
1,1,24392,1,24345
1,1,24520,1,24243
1,1,24227,1,24188
1,1,23767,1,24287
1,1,24464,1,24246
1,1,24043,1,23690
1,1,23622,1,24176
1,1,24213,1,24181
1,1,24054,1,23546
1,1,23711,1,22979
1,1,24241,1,24149
1,1,24109,1,23949
1,1,24571,1,23065
1,1,24564,1,23638
1,1,24201,1,24319
1,1,23830,1,24487
1,1,24410,1,23862
1,1,24250,1,24278
1,1,24300,1,23195
1,1,24222,1,23935
1,1,24158,1,23956
1,1,23916,1,23627
1,1,24469,1,23933
1,1,24480,1,24400
1,1,24144,1,23542
1,1,24440,1,24260
1,1,23831,1,24483
1,1,23839,1,23298
1,1,24356,1,24095
1,1,24284,1,23794
1,1,23737,1,23594
1,1,24233,1,24272
1,1,24513,1,24040
1,1,24428,1,23065
1,1,24264,1,24390
1,1,24665,1,24457
1,1,24407,1,24220
1,1,24168,1,24338
1,1,24406,1,24189
1,1,24283,1,24221
1,1,24350,1,24143
1,1,24046,1,24234
1,1,24409,1,23448
1,1,24452,1,23948
1,1,23912,1,24277
1,1,24192,1,24010
1,1,24349,1,24202
1,1,24509,1,23520
1,1,23888,1,24165
1,1,23941,1,24301
1,1,24162,1,24196
1,1,24115,1,23511
1,1,24240,1,23907
1,1,24219,1,23707
1,1,24276,1,23981
1,1,24153,1,24417
1,1,24149,1,24081
1,1,23571,1,23822
1,1,24428,1,24140
1,1,24072,1,23490
1,1,24418,1,23776
1,1,22620,1,24072
1,1,23801,1,23778
1,1,24202,1,23215
1,1,23766,1,24759
1,1,24064,1,23456
1,1,24232,1,24273
1,1,24186,1,23302
1,1,23746,1,23836
1,1,23918,1,23958
1,1,24324,1,24223
1,1,24374,1,24145
1,1,23056,1,23506
1,1,23872,1,23804
1,1,23894,1,23830
1,1,19778,1,24339
1,1,13760,1,13995
1,1,27675,1,29232
1,1,29020,1,24408
1,1,24553,1,26765
1,1,23907,1,23729
1,1,24364,1,20073
1,1,24236,1,23799
1,1,23768,1,24462
1,1,24393,1,24062
1,1,23999,1,24262
1,1,24146,1,23668
1,1,33691,1,24121
1,1,23630,1,24493
1,1,23912,1,25458
1,1,23552,1,31172
1,1,24308,1,24279
1,1,24218,1,24057
1,1,24361,1,22793
1,1,23468,1,24234
1,1,24524,1,24167
1,1,24208,1,24402
1,1,27584,1,22822
1,1,27367,1,24398
1,1,24352,1,25691
1,1,24250,1,29732
1,1,23870,1,23811
1,1,24070,1,24256
1,1,24474,1,24117
1,1,23642,1,23838
1,1,23940,1,24331
1,1,24371,1,23779
1,1,24389,1,24421
1,1,24164,1,23994
1,1,24455,1,24133
1,1,22350,1,24144
1,1,24801,1,24369
1,1,23468,1,23727
1,1,24164,1,23027
1,1,23552,1,23900
1,1,24372,1,24377
1,1,23479,1,24257
1,1,24031,1,23165
1,1,24293,1,23649
1,1,24302,1,23952
1,1,24421,1,24778
1,1,23767,1,24110
1,1,24376,1,24203
1,1,23323,1,24561
1,1,24137,1,24337
1,1,23922,1,24118
1,1,24382,1,23580
1,1,24111,1,24262
1,1,23817,1,24056
1,1,23869,1,24217
1,1,24140,1,24032
1,1,24649,1,23554
1,1,24311,1,24265
1,1,24030,1,24156
1,1,23952,1,24329
1,1,24425,1,24231
1,1,22116,1,24064
1,1,24356,1,24434
1,1,24243,1,23319
1,1,23791,1,24266
1,1,23956,1,24371
1,1,23882,1,24166
1,1,24419,1,23523
1,1,23534,1,23680
1,1,24143,1,24214
1,1,23996,1,24311
1,1,23639,1,23519
1,1,24551,1,24076
1,1,24319,1,23879
1,1,24194,1,24231
1,1,24383,1,24262
1,1,23807,1,24189
1,1,24487,1,24451
1,1,24121,1,24250
1,1,24191,1,23877
1,1,23769,1,24291
1,1,24100,1,24188
1,1,23900,1,24050
1,1,23348,1,24291
1,1,24381,1,23906
1,1,24197,1,23424
1,1,23921,1,23959
1,1,24114,1,24341
1,1,24266,1,23876
1,1,24209,1,23798
1,1,24357,1,23880
1,1,23914,1,24863
1,1,24522,1,24189
1,1,24365,1,24479
1,1,23329,1,23221
1,1,24373,1,24417
1,1,24077,1,24327
1,1,24450,1,22421
1,1,24231,1,24459
1,1,24559,1,23829
1,1,24548,1,24128
1,1,24338,1,24248
1,1,24438,1,24172
1,1,23711,1,24369
1,1,23913,1,24068
1,1,24444,1,24455
1,1,24156,1,23047
1,1,24318,1,23757
1,1,24355,1,23986
1,1,24112,1,24080
1,1,24350,1,23876
1,1,23865,1,24311
1,1,24319,1,23873
1,1,24216,1,24336
1,1,23511,1,23384
1,1,24149,1,24051
1,1,24290,1,24364
1,1,23711,1,23286
1,1,23672,1,23783
1,1,24111,1,23789
1,1,23390,1,24037
1,1,30954,1,23341
1,1,24087,1,23507
1,1,23396,1,27038
1,1,24110,1,28588
1,1,24243,1,23710
1,1,23775,1,22534
1,1,24285,1,24076
1,1,24320,1,24232
1,1,24155,1,23599
1,1,24060,1,24085
1,1,24180,1,24138
1,1,24162,1,23875
1,1,23911,1,23992
1,1,24381,1,24351
1,1,24283,1,23722
1,1,23989,1,23861
1,1,24183,1,23870
1,1,24124,1,23898
1,1,23865,1,23720
1,1,24252,1,24062
1,1,23752,1,23813
1,1,24027,1,23978
1,1,23852,1,24055
1,1,24057,1,23703
1,1,24184,1,23856
1,1,23869,1,23892
1,1,23920,1,23837
1,1,23948,1,23677
1,1,23955,1,23693
1,1,24157,1,24021
1,1,24084,1,23814
1,1,24177,1,24118
1,1,24485,1,23901
1,1,24001,1,23882
1,1,23949,1,23919
1,1,23747,1,23847
1,1,24243,1,23876
1,1,24030,1,23991
1,1,24453,1,23795
1,1,24195,1,24394
1,1,24506,1,23573
1,1,23431,1,23996
1,1,24317,1,23849
1,1,23973,1,23744
1,1,23409,1,23248
1,1,38314,1,24188
1,1,32984,1,24209
1,1,45268,1,23814
1,1,31750,1,37406
1,1,38435,1,37233
1,1,43586,1,38700
1,1,30314,1,43894
1,1,30681,1,34869
1,1,32439,1,38018
1,1,39455,1,34352
1,1,29622,1,28761
1,1,32775,1,38628
1,1,40970,1,30574
1,1,33813,1,33556
1,1,40423,1,38648
1,1,33667,1,34789
1,1,40626,1,39906
1,1,42967,1,34750
1,1,33088,1,40561
1,1,25539,1,35140
1,1,30956,1,39523
1,1,32580,1,30291
1,1,39746,1,31661
1,1,29255,1,29375
1,1,32880,1,39102
1,1,47473,1,30224
1,1,38694,1,33039
1,1,31690,1,32465
1,1,40056,1,44058
1,1,33977,1,37558
1,1,40111,1,36310
1,1,32390,1,38849
1,1,38460,1,34996
1,1,30971,1,39540
1,1,30348,1,35442
1,1,27169,1,35527
1,1,31226,1,30485
1,1,33075,1,28736
1,1,40199,1,30236
1,1,29367,1,30114
1,1,30428,1,42687
1,1,33599,1,30566
1,1,40183,1,29722
1,1,33994,1,33523
1,1,38943,1,40247
1,1,30979,1,34778
1,1,37425,1,39910
1,1,30479,1,30404
1,1,31295,1,42049
1,1,29195,1,29663
1,1,32467,1,28375
1,1,30603,1,29402
1,1,44278,1,33316
1,1,30490,1,30802
1,1,38379,1,32066
1,1,28724,1,38041
1,1,20596,1,44478
 clip end,,,,
